folder,file_name,prediction,reference
MSU,MSU02a_145.253_5.76.wav," and I was standing around,",and and i was standing around
MSU,MSU02a_151.366_4.42.wav, And I was telling him I couldn't,and and i was telling him i couldn't talk
MSU,MSU02a_155.806_0.33.wav," I said,",i said
MSU,MSU02a_156.33_0.73.wav,去去去去,tutututub
MSU,MSU02a_157.657_1.92.wav, And finally I raised up my arm,and finally i raised up my arms
MSU,MSU02a_160.1_0.87.wav, I can't talk.,i can't talk
MSU,MSU02a_161.035_3.83.wav, That was the first thing I said to somebody.,that was the first thing i said to somebody
MSU,MSU02a_164.93_2.23.wav, It was like a Wednesday or Thursday.,it was like a wednesday or a thursday
MSU,MSU02a_167.761_7.16.wav," And when I got home, right away I knew a speech therapist.",and when i got home right away i knew a speech therapist
MSU,MSU02a_175.714_5.37.wav, And right away I started with speech therapy before I went to Kessler.,and right away i started with speech therapy before i went to kessler
MSU,MSU02a_181.526_3.49.wav," I was in Kessler one week before,",i was in kessler one week
MSU,MSU02a_185.36_9.53.wav," When I got to the hospital, when I got home from the hospital, I was in one week before I went to Kessler.",when i had got home from the hospital i was in one week before i went to kessler
MSU,MSU02a_195.305_4.99.wav, and she would come over like two times for me speech therapy.,and she would come over like two times for my speech therapy
MSU,MSU02a_200.605_8.65.wav, And I had my friends every day would cards with me so I could speak better.,and my friends every day would cards with me the so i could speak better
MSU,MSU02a_209.651_1.44.wav, And I went to Kessler.,and i went to kessler
MSU,MSU02a_211.142_6.83.wav," and they helped me to be better, I think.",and they helped me to be better i think
MSU,MSU02a_218.666_0.39.wav, maybe.,maybe
MSU,MSU02a_219.114_1.21.wav, I don't know.,i don't know
MSU,MSU02a_228.863_0.86.wav, I don't like it.,i don't like yeah
MSU,MSU02a_232.0_4.72.wav, Ro knows I am a talker.,firstname r knows i am a talker
MSU,MSU02a_236.74_3.71.wav," and Diane, Diane knows that.",and and and firstname d firstname d knows i'm a talker okay
MSU,MSU02a_241.038_0.84.wav," Oh, my God.",oh my god
MSU,MSU02a_254.571_2.359.wav, I don't have any,i don't have any
MSU,MSU02a_257.7_1.819.wav, One of the happiest times of my life.,one of the happiest times of my life
MSU,MSU02a_259.94_1.731.wav, I don't have any children.,i don't have any children
MSU,MSU02a_261.998_3.54.wav, And my sister doesn't have any children.,and my sister doesn't have any children
MSU,MSU02a_265.858_6.68.wav, and I had my greatest thing was a godchild for me.,and my a greatest thing was a godchild for me
MSU,MSU02a_273.336_1.84.wav, That was the perfect thing for me.,that was the perfect thing for me
MSU,MSU02a_276.24_1.13.wav, I love her to death.,i love her to death
MSU,MSU02a_281.31_7.54.wav, She is a senior in college,she is a senior in college
MSU,MSU02a_289.24_6.71.wav," and she wants to be a physical, not a physical therapist, an occupational therapist.",and she wants to be a not a physical therapist an occupational therapist
MSU,MSU02a_296.365_5.22.wav," So I said if I had the stroke and she was occupational therapy, I would go to her.",so i said if i had the stroke and she was occupational therapy i would go to her
MSU,MSU02a_301.811_1.72.wav, but I think I'm better now.,but i think i'm better now
MSU,MSU02a_342.828_5.08.wav, The boy was kicking a soccer ball.,the the boy was kicking a soccer ball
MSU,MSU02a_348.299_3.67.wav, and the soccer ball went into his neighbor's window,and the soccer ball went into his neighbor's window
MSU,MSU02a_352.388_10.89.wav, And the neighbor was shocked when he was shocked that the ball went into the living room.,and he was shocked that the ball went into the living room
MSU,MSU02a_363.592_6.78.wav," And the boy, the man was looking who kicked the soccer ball.",and the man was looking who kicked the soccer ball
MSU,MSU02a_372.51_0.57.wav, It's okay.,it's okay
MSU,MSU02a_376.18_2.0.wav," I know you're not going to tell me, but...",i know you're not gonna tell me but
MSU,MSU02a_392.46_10.41.wav, The boy was going to school.,the boy was going to school
MSU,MSU02a_402.978_1.02.wav," And his mother said,",and his mother said
MSU,MSU02a_404.421_4.06.wav, you better bring an umbrella because it might rain.,you better bring an umbrella because it might rain
MSU,MSU02a_408.549_3.2.wav," and the boy said to his mother,",and and the the boy said to his mother
MSU,MSU02a_412.108_1.36.wav, I don't need an umbrella.,i don't need an umbrella
MSU,MSU02a_414.681_1.26.wav, because he's a well-created,because he's a little kid
MSU,MSU02a_415.964_1.0.wav, doesn't happen in Brawley.,he doesn't have the umbrellas
MSU,MSU02a_417.371_2.01.wav, and he went to school,and he went to school
MSU,MSU02a_419.405_1.49.wav, and it started to rain.,and it started to rain
MSU,MSU02a_421.271_2.9.wav, and he was getting drenched with the rain.,and he was getting drenched with the rain
MSU,MSU02a_424.496_1.48.wav," and his mother said,",and his mother said
MSU,MSU02a_426.478_1.86.wav, you better take an umbrella now,you better take an umbrella now
MSU,MSU02a_428.404_0.63.wav, came home.,he came home
MSU,MSU02a_429.355_1.05.wav," and he said,",and she said
MSU,MSU02a_430.614_1.58.wav, you better take an umbrella now.,you better take an umbrella now
MSU,MSU02a_432.488_4.65.wav, and he went to school with the umbrella.,and and he went to school with the umbrella
MSU,MSU02a_454.059_7.1.wav, But I don't understand this one.,oh but i don't understand this one
MSU,MSU02a_461.459_4.5.wav," All right, well, beginning and middle and end.",alright well i i beginning a middle and end
MSU,MSU02a_466.275_5.72.wav, the girl lost her cat.,the the girl lost her cat
MSU,MSU02a_472.305_1.08.wav, was up in a tree.,he was up in a tree
MSU,MSU02a_474.081_6.55.wav," And her father, or was some man, went to get the cat from the tree.",and her father or was some man went to get the cat from the tree
MSU,MSU02a_480.742_2.81.wav, and he couldn't get down.,and he couldn't get down
MSU,MSU02a_484.241_7.44.wav, So the fire truck had to come and rescue the man and rescue the cat.,so so the firetruck hadta come and rescue the man and rescue the cat
MSU,MSU02a_493.822_1.63.wav," I didn't mention the dog, but I don't.",i didn't mention the dog but i don't
MSU,MSU02a_582.049_4.03.wav, The name of the book is Cinderella,the name of the book is cinderella
MSU,MSU02a_586.227_7.81.wav," And Cinderella is the daughter of somebody,",and cinderella is the daughter of the
MSU,MSU02a_594.721_1.23.wav, No.,no wait
MSU,MSU02a_596.594_9.19.wav," Cinderella, she was the daughter of somebody who was going to get married.",cinderella she was the daughter of somebody who was going to get married
MSU,MSU02a_605.801_0.93.wav, that the,the the the
MSU,MSU02a_610.21_5.17.wav, She's the daughter of a person who,she's the daughter of a person who
MSU,MSU02a_615.428_4.21.wav," Her father wanted to get married, okay?",her father wanted to get married okay
MSU,MSU02a_620.14_3.42.wav, and Cinderella is the daughter.,and cinderella's the the his the daughter
MSU,MSU02a_623.963_5.23.wav, and he was going to marry a stepmother,and he was going to marry a a stepmother
MSU,MSU02a_629.585_6.65.wav," and the stepmother had two sisters, two daughters.",and the stepmother had daughters two two daughters
MSU,MSU02a_636.791_3.04.wav, And they got married.,and they got married
MSU,MSU02a_640.058_9.78.wav," And Cinderella was, the stepmother was very not nice to Cinderella.",and the stepmother was very not nice to cinderella
MSU,MSU02a_650.502_5.96.wav," So, Cinderella had to scrub and do everything",so they cinderella hadta scrub and do everything
MSU,MSU02a_656.484_9.57.wav, and to do the housework and everything.,and to do the housework and everything
MSU,MSU02a_666.071_2.01.wav, and a ball came about.,and a ball came about
MSU,MSU02a_668.493_6.77.wav, and the daughters of the mother were going to the ball.,and the daughters of the mother were going to the ball
MSU,MSU02a_675.638_7.35.wav, And Cinderella couldn't go because the stepmother said she couldn't go.,and cinderella couldn't go because the stepmother said she couldn't go
MSU,MSU02a_683.318_8.31.wav, So all of a sudden a fairy godmother came in and said to Cinderella she could go to the ball.,so all of a sudden a fairy godmother came in and said to cinderella she could go to the ball
MSU,MSU02a_691.908_10.64.wav, And it was a beautiful gown that she had and a beautiful carriage that she had.,and it was a a beautiful gown that she had and a beautiful carriage that she had
MSU,MSU02a_703.078_1.84.wav, And she went to the ball.,and she went to the ball
MSU,MSU02a_705.22_3.63.wav, and she met the Prince Charming.,and she met the prince charming
MSU,MSU02a_709.288_4.85.wav," And, but it was, at 12 o'clock she had to be home.",and but it at twelve o'clock she hadta be home
MSU,MSU02a_714.533_2.94.wav, and she lost the glass slipper on her way home.,and she lost the glass slipper on her way home
MSU,MSU02a_717.834_16.39.wav, And the Prince Charming went to all the town to see who could fit the glass slipper.,and the the prince charming went to all the town to see who could fit the glass slipper
MSU,MSU02a_734.506_2.63.wav, And Cinderella was there.,and cinderella was there
MSU,MSU02a_738.413_0.85.wav, I'm done with that.,i'm done with that
MSU,MSU02a_739.502_1.4.wav, I'm done with that.,i'm done with that
MSU,MSU02a_740.924_0.72.wav," Oh, my God.",oh my god
MSU,MSU02a_742.527_2.65.wav," Oh my, no, geez.",oh my oh gee
MSU,MSU02a_745.822_1.76.wav," I know, Cinderella.",i know cinderella
MSU,MSU02a_748.396_1.7.wav," Oh, my gosh.",oh my gosh
MSU,MSU02a_750.214_2.37.wav, You're going to tell me great for everything.,you're you're going to tell me great for everything
MSU,MSU02a_752.608_0.72.wav, It's nice.,and it's not
MSU,MSU02a_753.498_1.28.wav, You're not.,you know
MSU,MSU02a_755.173_1.49.wav, Oh my God.,oh my god
MSU,MSU02a_759.135_1.07.wav," Okay, good.",okay good good
MSU,MSU02a_764.101_5.27.wav, I have two pieces of bread.,i hafta two two pieces of bread
MSU,MSU02a_770.144_2.1.wav, and you get the peanut butter.,and you get the peanut butter
MSU,MSU02a_773.087_1.46.wav," and you put it on the bread,",and you put it on the bread
MSU,MSU02a_774.719_0.82.wav, get the jelly,you get the jelly
MSU,MSU02a_775.588_1.05.wav, and then you put it on the bread,and you put it on the bread
MSU,MSU02a_776.656_3.2.wav, and stick it together.,and and stick it together
MSU,MSU02a_779.877_1.29.wav, and you have a sandwich.,and you have a sandwich
MSU,MSU02a_783.584_1.29.wav, Oh my gosh.,oh my gosh
MSU,MSU02a_786.256_1.19.wav, Oh my gosh.,oh my gosh
MSU,MSU02b_15.115_5.1.wav, Sometimes it's okay.,sometimes it's okay
MSU,MSU02b_20.23_1.37.wav, and sometimes it's not.,and sometimes it's not
MSU,MSU02b_21.68_7.42.wav," I think when I, if I know the people that I'm talking to, it's okay.",i think if i know the people that i am talking to it's it's okay
MSU,MSU02b_29.562_12.04.wav," When I get in a pressure situation, when I have to talk on the phone, it's not too good.",when i get in a pressure situation when i have to talk on the phone it's not too good
MSU,MSU02b_42.089_3.2.wav, So I tell people right away I had a stroke.,so i tell people right away i had a stroke
MSU,MSU02b_53.446_4.29.wav, I woke up in the morning.,i woke up in the morning
MSU,MSU02b_58.037_4.73.wav, And it was like 7.30 or something.,and it was like seven thirty or something
MSU,MSU02b_63.18_4.51.wav, and I was knitting.,and my i was knitting
MSU,MSU02b_68.573_3.41.wav," I really don't yet, but I was trying to do it.",i i really don't knit but i was trying to do it
MSU,MSU02b_72.304_3.89.wav, And my arm got numb.,and my arm got numb
MSU,MSU02b_76.83_2.66.wav," And I said, something's wrong.",and i said something is wrong
MSU,MSU02b_79.51_1.37.wav, is like falling asleep.,it's like falling asleep
MSU,MSU02b_80.93_1.84.wav," I said, something's wrong with my arm, you know.",i said something is wrong with my arm you know
MSU,MSU02b_83.156_4.03.wav," So I live downstairs from, live upstairs",so so i live upstairs
MSU,MSU02b_87.381_1.19.wav, my mother lives.,my mother lives
MSU,MSU02b_89.04_1.36.wav, We have a two family house.,we have a two family house
MSU,MSU02b_90.781_5.54.wav," And I live, I'm on top floor,",and i i'm on top floor ci
MSU,MSU02b_96.87_0.91.wav, and she's on the bottom,and she's on the bottom ci
MSU,MSU02b_97.8_1.0.wav, What do you call that?,what what do you call that
MSU,MSU02b_98.847_0.47.wav, under,under
MSU,MSU02b_99.447_0.44.wav, over,over
MSU,MSU02b_102.276_2.1.wav, But I live over her or under her.,but i live over her or under her
MSU,MSU02b_105.897_0.39.wav, Yes.,yes
MSU,MSU02b_107.198_0.35.wav, Yeah.,yeah
MSU,MSU02b_108.192_0.96.wav, Over her?,over her
MSU,MSU02b_109.959_0.57.wav, over,over her okay
MSU,MSU02b_111.83_1.15.wav, That's a problem for me.,that's a problem for me
MSU,MSU02b_114.711_4.59.wav," So I said to my mother, I said,",so so so i said to my mother i said
MSU,MSU02b_119.403_1.19.wav, Something's wrong with my arm.,something is wrong with my arm
MSU,MSU02b_121.06_0.65.wav, I don't know.,i don't know
MSU,MSU02b_122.048_0.95.wav, Something's wrong.,something is wrong
MSU,MSU02b_123.31_3.19.wav," And by the time I took a shower, I said,",and by the time i took a shower i said
MSU,MSU02b_126.583_1.36.wav, Maybe I have to go to the hospital.,maybe i hafta go to the hospital
MSU,MSU02b_128.035_1.099.wav, So I took a shower.,so i took a shower
MSU,MSU02b_129.4_1.25.wav, and my really arm,and my really arm
MSU,MSU02b_130.918_3.29.wav," And my sister lives,",and and my sister lives downstairs
MSU,MSU02b_134.91_0.73.wav," and I said,",and i said
MSU,MSU02b_136.225_1.53.wav, I have to go to the hospital.,i hafta go to the hospital
MSU,MSU02b_137.8_5.12.wav, and by the time I get to the hospital I was not talking anymore.,and by the time i get to the hospital i was not talking anymore
MSU,MSU02b_143.642_6.96.wav, but my hand was paralyzed a little bit.,but my hand was paralyzed little bit
MSU,MSU02b_151.034_1.67.wav," And these three fingers,",and these three fingers
MSU,MSU02b_152.9_3.09.wav, and I couldn't talk anymore.,and and i couldn't talk anymore
MSU,MSU02b_156.046_3.59.wav, and I don't know what they did because,and and i don't know what they did because
MSU,MSU02b_160.6_5.82.wav," I know that they, maybe for bleeding,",i know that they maybe for bleeding
MSU,MSU02b_167.009_1.47.wav, that I didn't have that bleeding.,that i didn't have that bleeding
MSU,MSU02b_168.531_2.04.wav, I had a clock.,i i had a clot
MSU,MSU02b_171.21_3.25.wav, And I got to Hackensack Hospital,and i got to hackensack hospital
MSU,MSU02b_175.064_8.47.wav, And they sent me to Mount Sinai because I had an aneurysm.,and they sent me to mount sinai because i had an aneurysm
MSU,MSU02b_184.127_4.15.wav, And my doctor is out at Mount Sinai.,and my doctor is out at mount sinai
MSU,MSU02b_188.292_2.45.wav, So they rushed me to Mount Sinai.,so they rushed me to mount sinai
MSU,MSU02b_190.789_4.6.wav, and I was in intensive care a couple of days.,and i was in intensive care a couple of days
MSU,MSU02b_196.738_0.86.wav, Do you want to know?,did you wanna know
MSU,MSU02b_198.693_0.69.wav, is okay.,is okay
MSU,MSU02b_207.675_4.16.wav, I was in the hospital for one week,i was in the hospital for one week
MSU,MSU02b_212.128_3.23.wav, and that next week I was home.,and that next week i was home
MSU,MSU02b_215.724_4.5.wav, But I've had friends that came over,but i've had friends that came over
MSU,MSU02b_220.246_3.59.wav, and they knew I have a problem with the speaking.,and they they knew i have a problem with the speaking
MSU,MSU02b_224.293_4.2.wav, and they right away tried to help with speaking,and they right away tried to help with speaking
MSU,MSU02b_228.877_9.82.wav," The little cards that you get for kids, you know, that A is for Apple and whatever, and all the time do that for one week.",the little cards that you get for for kids you know that al is for apple and whatever and all all the time do that for one week
MSU,MSU02b_239.05_4.78.wav, And then I went to Kessler.,and then i went to kessler
MSU,MSU02b_244.327_4.25.wav, And I started with speech therapy.,and i started with with speech therapy
MSU,MSU02b_248.774_2.99.wav, and I started with occupational therapy.,and i started with occupational therapy
